# id, s, p
703.000000,-1.682320,0.046253
704.000000,0.484255,0.314102
705.000000,0.110393,0.456049
706.000000,0.765303,0.222046
707.000000,0.796716,0.212808
708.000000,1.279239,0.100406
709.000000,1.345577,0.089219
710.000000,1.174068,0.120184
711.000000,1.409241,0.079382
712.000000,1.256720,0.104428
713.000000,1.181768,0.118649
714.000000,1.267295,0.102525
715.000000,1.263108,0.103275
716.000000,1.170092,0.120982
717.000000,1.159844,0.123056
718.000000,1.534291,0.062479
719.000000,1.420821,0.077684
720.000000,1.394474,0.081587
721.000000,1.631696,0.051372
722.000000,1.441810,0.074678
723.000000,0.192377,0.423723
724.000000,0.794592,0.213425
725.000000,0.900018,0.184055
726.000000,1.271985,0.101689
727.000000,1.562093,0.059133
728.000000,1.434250,0.075750
729.000000,0.897471,0.184734
730.000000,0.976442,0.164423
731.000000,0.138562,0.444898
732.000000,0.798163,0.212388
733.000000,1.296902,0.097332
734.000000,0.200486,0.420550
735.000000,-0.758375,0.224113
736.000000,-1.394318,0.081611
737.000000,5.462180,0.000000
738.000000,3.236195,0.000606
739.000000,2.841393,0.002246
740.000000,1.474550,0.070167
741.000000,0.948584,0.171416
742.000000,3.796075,0.000074
743.000000,2.150407,0.015762
744.000000,1.630131,0.051537
745.000000,-0.205586,0.418557
746.000000,0.971960,0.165535
747.000000,0.341523,0.366355
748.000000,0.875117,0.190755
749.000000,1.040468,0.149061
750.000000,0.999426,0.158794
751.000000,0.663782,0.253415
752.000000,1.024197,0.152871
753.000000,1.700204,0.044546
754.000000,1.235901,0.108248
755.000000,1.400150,0.080734
756.000000,1.286219,0.099183
757.000000,1.580093,0.057043
758.000000,1.359960,0.086921
759.000000,1.057503,0.145141
760.000000,1.234470,0.108514
761.000000,1.208356,0.113455
762.000000,1.214247,0.112327
763.000000,1.461156,0.071986
764.000000,1.710373,0.043598
765.000000,1.442601,0.074566
766.000000,0.486995,0.313131
767.000000,0.887769,0.187332
768.000000,0.768134,0.221204
769.000000,0.725822,0.233974
770.000000,1.296839,0.097343
771.000000,0.189291,0.424933
772.000000,1.232648,0.108853
773.000000,1.111282,0.133224
774.000000,0.314707,0.376492
775.000000,0.653874,0.256597
776.000000,-0.356769,0.360632
777.000000,2.485010,0.006477
778.000000,1.846324,0.032423
779.000000,3.353034,0.000400
780.000000,1.820418,0.034348
781.000000,1.980746,0.023810
782.000000,2.406761,0.008047
783.000000,2.734527,0.003123
784.000000,3.156458,0.000798
785.000000,3.540184,0.000200
786.000000,-1.815978,0.034687
787.000000,3.418911,0.000314
788.000000,2.567074,0.005128
789.000000,3.318120,0.000453
790.000000,0.417725,0.338074
791.000000,0.721248,0.235378
792.000000,-0.020855,0.491681
793.000000,-0.157607,0.437383
794.000000,0.884981,0.188083
795.000000,1.083640,0.139262
796.000000,0.863264,0.193996
797.000000,1.374163,0.084696
798.000000,1.150942,0.124878
799.000000,0.872703,0.191413
800.000000,0.868693,0.192508
801.000000,1.336480,0.090696
802.000000,1.258623,0.104083
803.000000,1.255978,0.104562
804.000000,1.115075,0.132409
805.000000,1.211811,0.112792
806.000000,1.428180,0.076620
807.000000,1.419277,0.077909
808.000000,1.465177,0.071436
809.000000,1.186655,0.117682
810.000000,0.863424,0.193952
811.000000,-0.046909,0.481293
812.000000,0.564038,0.286364
813.000000,0.174480,0.430744
814.000000,0.673555,0.250297
815.000000,1.031842,0.151073
816.000000,1.318117,0.093732
817.000000,1.470936,0.070654
818.000000,1.655635,0.048898
819.000000,2.253368,0.012118
820.000000,1.278746,0.100493
821.000000,-0.340272,0.366826
822.000000,-2.643916,0.004098
823.000000,0.592707,0.276689
824.000000,3.867980,0.000055
825.000000,0.138321,0.444993
826.000000,3.169909,0.000762
827.000000,-1.796923,0.036174
828.000000,2.776229,0.002750
829.000000,-2.320274,0.010163
830.000000,3.544484,0.000197
831.000000,-0.534993,0.296327
832.000000,1.782186,0.037359
833.000000,1.354346,0.087813
834.000000,1.498530,0.066998
835.000000,0.487671,0.312891
836.000000,0.615465,0.269124
837.000000,1.019285,0.154034
838.000000,1.204895,0.114122
839.000000,1.210691,0.113007
840.000000,0.908410,0.181831
841.000000,0.942496,0.172969
842.000000,1.045264,0.147950
843.000000,1.369185,0.085471
844.000000,1.175338,0.119930
845.000000,1.328919,0.091937
846.000000,1.212523,0.112656
847.000000,1.437714,0.075258
848.000000,1.308471,0.095357
849.000000,0.750189,0.226571
850.000000,1.152336,0.124592
851.000000,1.196468,0.115757
852.000000,0.981134,0.163263
853.000000,1.011231,0.155953
854.000000,0.309262,0.378561
855.000000,0.847304,0.198413
856.000000,1.238308,0.107801
857.000000,1.400115,0.080739
858.000000,1.967004,0.024591
859.000000,1.602760,0.054494
860.000000,2.008809,0.022279
861.000000,2.318729,0.010205
862.000000,0.462952,0.321699
863.000000,-2.678795,0.003694
864.000000,1.689260,0.045585
865.000000,-1.394730,0.081549
866.000000,3.390900,0.000348
867.000000,0.285616,0.387586
868.000000,2.514045,0.005968
869.000000,1.518193,0.064483
870.000000,1.838137,0.033021
871.000000,2.502251,0.006170
872.000000,1.014268,0.155227
873.000000,1.407407,0.079653
874.000000,-0.337764,0.367771
875.000000,0.222972,0.411779
876.000000,2.299262,0.010745
877.000000,2.103127,0.017727
878.000000,0.621512,0.267131
879.000000,0.931657,0.175757
880.000000,1.395279,0.081466
881.000000,1.465629,0.071375
882.000000,1.185762,0.117858
883.000000,1.408828,0.079443
884.000000,1.493678,0.067630
885.000000,1.334915,0.090952
886.000000,1.275256,0.101109
887.000000,1.349064,0.088658
888.000000,1.380496,0.083717
889.000000,1.437769,0.075250
890.000000,1.363109,0.086424
891.000000,1.312274,0.094714
892.000000,1.096644,0.136399
893.000000,1.265413,0.102862
894.000000,1.457888,0.072436
895.000000,1.340275,0.090078
896.000000,1.249819,0.105683
897.000000,1.294851,0.097686
898.000000,1.177426,0.119513
899.000000,1.421044,0.077652
900.000000,1.214792,0.112223
901.000000,2.014327,0.021988
902.000000,1.844467,0.032558
903.000000,0.447573,0.327231
904.000000,1.630584,0.051489
905.000000,1.541698,0.061573
906.000000,0.725157,0.234178
907.000000,0.776088,0.218849
908.000000,2.360080,0.009135
909.000000,2.235642,0.012688
910.000000,1.548208,0.060786
911.000000,3.222367,0.000636
912.000000,2.644688,0.004088
913.000000,1.217011,0.111800
914.000000,-1.370387,0.085283
915.000000,-0.262445,0.396489
916.000000,-0.459357,0.322989
917.000000,2.292114,0.010950
918.000000,0.755179,0.225071
919.000000,0.621401,0.267168
920.000000,0.764802,0.222195
921.000000,1.230258,0.109300
922.000000,1.509481,0.065588
923.000000,1.588572,0.056079
924.000000,1.251678,0.105344
925.000000,1.164161,0.122179
926.000000,1.265828,0.102787
927.000000,1.225209,0.110248
928.000000,1.432367,0.076019
929.000000,1.242389,0.107047
930.000000,1.237036,0.108037
931.000000,1.467069,0.071179
932.000000,1.313047,0.094584
933.000000,1.606714,0.054059
934.000000,1.381939,0.083495
935.000000,1.392672,0.081859
936.000000,1.609334,0.053772
937.000000,1.572596,0.057906
938.000000,1.484097,0.068892
939.000000,1.637283,0.050786
940.000000,1.123246,0.130667
941.000000,1.076213,0.140916
942.000000,1.376373,0.084353
943.000000,1.029777,0.151557
944.000000,1.766144,0.038686
945.000000,1.023360,0.153069
946.000000,0.547832,0.291904
947.000000,0.961711,0.168097
948.000000,-0.155892,0.438059
949.000000,0.170663,0.432244
950.000000,1.559881,0.059394
951.000000,2.954255,0.001567
952.000000,2.820599,0.002397
953.000000,3.397227,0.000340
954.000000,1.369401,0.085437
955.000000,-0.149163,0.440713
956.000000,2.241846,0.012486
957.000000,0.537279,0.295538
958.000000,2.015493,0.021926
959.000000,1.754520,0.039671
960.000000,1.159850,0.123055
961.000000,1.675944,0.046875
962.000000,0.438339,0.330570
963.000000,0.885133,0.188042
964.000000,1.440997,0.074793
965.000000,1.668007,0.047657
966.000000,1.387935,0.082578
967.000000,1.199719,0.115124
968.000000,0.672358,0.250678
969.000000,1.068175,0.142721
970.000000,1.271180,0.101832
971.000000,1.046846,0.147585
972.000000,1.342808,0.089667
973.000000,1.518892,0.064395
974.000000,1.466536,0.071251
975.000000,1.744795,0.040510
976.000000,1.434490,0.075716
977.000000,1.440187,0.074907
978.000000,1.685942,0.045904
979.000000,1.450135,0.073510
980.000000,1.672953,0.047168
981.000000,1.575519,0.057568
982.000000,1.318547,0.093660
983.000000,0.910702,0.181226
984.000000,0.740308,0.229556
985.000000,0.550268,0.291068
986.000000,1.390429,0.082199
987.000000,1.129136,0.129420
988.000000,1.216965,0.111809
989.000000,1.406468,0.079793
990.000000,0.677832,0.248939
991.000000,0.497375,0.309462
992.000000,0.868769,0.192487
993.000000,2.684402,0.003633
994.000000,1.815491,0.034724
995.000000,1.302220,0.096421
996.000000,1.623821,0.052207
997.000000,0.251352,0.400771
998.000000,2.410854,0.007958
999.000000,-0.518349,0.302107
1000.000000,2.298880,0.010756
1001.000000,-1.205588,0.113988
1002.000000,2.284192,0.011180
1003.000000,1.125489,0.130191
1004.000000,0.840347,0.200357
1005.000000,1.169125,0.121177
1006.000000,1.515687,0.064799
1007.000000,1.533430,0.062585
1008.000000,1.477072,0.069828
1009.000000,1.238476,0.107770
1010.000000,1.199042,0.115256
1011.000000,1.600711,0.054720
1012.000000,1.110463,0.133400
1013.000000,1.058758,0.144855
1014.000000,1.241994,0.107119
1015.000000,1.652792,0.049187
1016.000000,1.685285,0.045967
1017.000000,1.796428,0.036213
1018.000000,1.460007,0.072144
1019.000000,1.405838,0.079886
1020.000000,1.661388,0.048318
1021.000000,1.421937,0.077522
1022.000000,1.591971,0.055696
1023.000000,1.336479,0.090696
1024.000000,1.230340,0.109285
1025.000000,1.195885,0.115871
1026.000000,0.424508,0.335598
1027.000000,0.932781,0.175466
1028.000000,0.984407,0.162458
1029.000000,1.154276,0.124194
1030.000000,0.357915,0.360204
1031.000000,0.690456,0.244954
1032.000000,-0.189356,0.424907
1033.000000,0.662701,0.253761
1034.000000,1.598768,0.054936
1035.000000,1.278382,0.100557
1036.000000,1.027049,0.152199
1037.000000,2.650253,0.004022
1038.000000,-1.485650,0.068686
1039.000000,1.862042,0.031299
1040.000000,0.110779,0.455896
1041.000000,2.006109,0.022422
1042.000000,-2.889120,0.001932
1043.000000,1.762629,0.038982
1044.000000,1.911047,0.027999
1045.000000,0.589110,0.277894
1046.000000,0.874373,0.190958
1047.000000,1.730232,0.041794
1048.000000,1.730232,0.041794
1049.000000,1.644210,0.050066
1050.000000,1.458025,0.072417
1051.000000,1.468923,0.070927
1052.000000,1.569751,0.058236
1053.000000,1.544882,0.061187
1054.000000,1.299703,0.096851
1055.000000,1.369871,0.085364
1056.000000,1.403763,0.080195
1057.000000,1.675379,0.046930
1058.000000,1.746388,0.040372
1059.000000,1.771551,0.038235
1060.000000,1.456938,0.072567
1061.000000,1.395854,0.081379
1062.000000,1.452451,0.073188
1063.000000,0.962025,0.168019
1064.000000,1.363599,0.086347
1065.000000,1.329326,0.091870
1066.000000,1.261705,0.103527
1067.000000,1.119436,0.131477
1068.000000,0.943669,0.172669
1069.000000,1.538263,0.061992
1070.000000,1.010057,0.156234
1071.000000,0.379964,0.351986
1072.000000,1.320894,0.093268
1073.000000,2.833956,0.002299
1074.000000,0.358052,0.360152
1075.000000,1.458794,0.072311
1076.000000,1.727736,0.042018
1077.000000,0.236507,0.406520
1078.000000,1.990696,0.023257
1079.000000,1.087279,0.138457
1080.000000,1.297659,0.097202
1081.000000,0.447411,0.327289
1082.000000,-0.714463,0.237470
1083.000000,-3.172399,0.000756
1084.000000,-3.681434,0.000116
1085.000000,2.051112,0.020128
1086.000000,2.000741,0.022710
1087.000000,0.954910,0.169812
1088.000000,1.241395,0.107230
1089.000000,1.663827,0.048073
1090.000000,1.766253,0.038677
1091.000000,1.664519,0.048004
1092.000000,1.547075,0.060923
1093.000000,1.471738,0.070546
1094.000000,1.417191,0.078214
1095.000000,1.594089,0.055458
1096.000000,1.343373,0.089576
1097.000000,1.454751,0.072869
1098.000000,1.564954,0.058797
1099.000000,1.634137,0.051115
1100.000000,1.628160,0.051745
1101.000000,1.759358,0.039258
1102.000000,1.465177,0.071436
1103.000000,1.440872,0.074810
1104.000000,1.440645,0.074842
1105.000000,1.318762,0.093624
1106.000000,1.385563,0.082940
1107.000000,1.443609,0.074424
1108.000000,1.289260,0.098654
1109.000000,1.349849,0.088532
1110.000000,1.378445,0.084033
1111.000000,1.590766,0.055831
1112.000000,1.290590,0.098423
1113.000000,0.598451,0.274769
1114.000000,1.784707,0.037154
1115.000000,2.236595,0.012656
1116.000000,2.356246,0.009230
1117.000000,1.871677,0.030626
1118.000000,1.110193,0.133458
1119.000000,0.729789,0.232760
1120.000000,0.338407,0.367528
1121.000000,1.308494,0.095353
1122.000000,0.970097,0.165999
1123.000000,0.834880,0.201893
1124.000000,0.009698,0.496131
1125.000000,0.157388,0.437469
1126.000000,2.357174,0.009207
1127.000000,1.281314,0.100042
1128.000000,1.378328,0.084051
1129.000000,0.753775,0.225492
1130.000000,1.180145,0.118971
1131.000000,1.718577,0.042846
1132.000000,1.768625,0.038478
1133.000000,1.766253,0.038677
1134.000000,1.640110,0.050491
1135.000000,1.567595,0.058488
1136.000000,1.603463,0.054416
1137.000000,1.547530,0.060868
1138.000000,1.360207,0.086882
1139.000000,1.367338,0.085760
1140.000000,1.535324,0.062352
1141.000000,1.625477,0.052031
1142.000000,1.679491,0.046528
1143.000000,1.597862,0.055037
1144.000000,1.258481,0.104109
1145.000000,1.271695,0.101741
1146.000000,1.699781,0.044586
1147.000000,1.531710,0.062797
1148.000000,1.137321,0.127702
1149.000000,1.452094,0.073238
1150.000000,1.516685,0.064673
1151.000000,1.383268,0.083291
1152.000000,1.630937,0.051452
1153.000000,1.559534,0.059435
1154.000000,1.063038,0.143882
1155.000000,0.970164,0.165982
1156.000000,2.215838,0.013351
1157.000000,2.244497,0.012400
1158.000000,0.685933,0.246378
1159.000000,1.429894,0.076374
1160.000000,1.338659,0.090341
1161.000000,1.264361,0.103050
1162.000000,1.115784,0.132257
1163.000000,0.969974,0.166030
1164.000000,1.094763,0.136810
1165.000000,1.441772,0.074683
1166.000000,1.044763,0.148066
1167.000000,0.492713,0.311108
1168.000000,1.209171,0.113299
1169.000000,2.433054,0.007486
1170.000000,1.470706,0.070685
1171.000000,0.654670,0.256340
1172.000000,1.495812,0.067351
1173.000000,1.763330,0.038922
1174.000000,1.783333,0.037266
1175.000000,1.771273,0.038258
1176.000000,1.718011,0.042897
1177.000000,1.667041,0.047753
1178.000000,1.676046,0.046865
1179.000000,1.165674,0.121873
1180.000000,0.887926,0.187290
1181.000000,1.157422,0.123550
1182.000000,1.403193,0.080280
1183.000000,1.544002,0.061294
1184.000000,1.664890,0.047967
1185.000000,1.241771,0.107161
1186.000000,1.439358,0.075025
1187.000000,1.439252,0.075040
1188.000000,1.583495,0.056654
1189.000000,1.618158,0.052814
1190.000000,1.394254,0.081620
1191.000000,1.363135,0.086420
1192.000000,1.605783,0.054161
1193.000000,1.603431,0.054420
1194.000000,0.918300,0.179231
1195.000000,0.773725,0.219547
1196.000000,1.962671,0.024842
1197.000000,1.622304,0.052369
1198.000000,0.908536,0.181798
1199.000000,1.567766,0.058468
1200.000000,1.004120,0.157660
1201.000000,1.233213,0.108748
1202.000000,0.563946,0.286395
1203.000000,1.105913,0.134382
1204.000000,1.315944,0.094096
1205.000000,1.424175,0.077198
1206.000000,1.438309,0.075173
1207.000000,1.194459,0.116149
1208.000000,0.527286,0.298997
1209.000000,1.407264,0.079674
1210.000000,1.411993,0.078976
1211.000000,0.682995,0.247305
1212.000000,1.536201,0.062244
1213.000000,1.728826,0.041920
1214.000000,1.778033,0.037699
1215.000000,1.743473,0.040626
1216.000000,1.673528,0.047112
1217.000000,1.539211,0.061876
1218.000000,1.650113,0.049460
1219.000000,1.277405,0.100730
1220.000000,0.396058,0.346031
1221.000000,1.142125,0.126701
1222.000000,1.491113,0.067966
1223.000000,1.550316,0.060533
1224.000000,1.394053,0.081651
1225.000000,1.409146,0.079396
1226.000000,1.208897,0.113351
1227.000000,1.428510,0.076573
1228.000000,1.522575,0.063933
1229.000000,1.679712,0.046507
1230.000000,1.639828,0.050520
1231.000000,1.175242,0.119949
1232.000000,0.542189,0.293844
1233.000000,1.599092,0.054900
1234.000000,1.568280,0.058408
1235.000000,2.318718,0.010205
1236.000000,0.946984,0.171824
1237.000000,0.949745,0.171121
1238.000000,1.174638,0.120070
1239.000000,1.045345,0.147932
1240.000000,1.199680,0.115132
1241.000000,1.217757,0.111658
1242.000000,1.385978,0.082877
1243.000000,1.461246,0.071974
1244.000000,1.397988,0.081058
1245.000000,0.983250,0.162742
1246.000000,0.728708,0.233090
1247.000000,0.738628,0.230066
1248.000000,1.189312,0.117158
1249.000000,1.624229,0.052163
1250.000000,1.788484,0.036849
1251.000000,1.751433,0.039936
1252.000000,1.627291,0.051838
1253.000000,1.657467,0.048713
1254.000000,1.505960,0.066039
1255.000000,1.592407,0.055647
1256.000000,1.600403,0.054755
1257.000000,1.235621,0.108300
1258.000000,1.643537,0.050136
1259.000000,1.672335,0.047229
1260.000000,1.258603,0.104087
1261.000000,0.715686,0.237093
1262.000000,1.227026,0.109906
1263.000000,1.694739,0.045062
1264.000000,1.063878,0.143692
1265.000000,1.128191,0.129620
1266.000000,0.901934,0.183546
1267.000000,0.630805,0.264084
1268.000000,0.819026,0.206386
1269.000000,0.939440,0.173752
1270.000000,1.126808,0.129912
1271.000000,0.980893,0.163323
1272.000000,0.943819,0.172631
1273.000000,1.355306,0.087660
1274.000000,1.255292,0.104686
1275.000000,1.153324,0.124389
1276.000000,1.428418,0.076586
1277.000000,1.514357,0.064968
1278.000000,1.508093,0.065765
1279.000000,1.379134,0.083927
1280.000000,1.586091,0.056359
1281.000000,1.205982,0.113912
1282.000000,1.727684,0.042022
1283.000000,1.781864,0.037386
1284.000000,1.789808,0.036742
1285.000000,1.706401,0.043967
1286.000000,1.456696,0.072600
1287.000000,1.460692,0.072050
1288.000000,1.248433,0.105936
1289.000000,1.519068,0.064373
1290.000000,1.497514,0.067130
1291.000000,1.641790,0.050317
1292.000000,1.431391,0.076159
1293.000000,1.448661,0.073716
1294.000000,1.292987,0.098008
1295.000000,0.802005,0.211275
1296.000000,0.418810,0.337678
1297.000000,0.820690,0.205911
1298.000000,1.231113,0.109140
1299.000000,1.644210,0.050066
1300.000000,1.245025,0.106561
1301.000000,1.636808,0.050835
1302.000000,1.679943,0.046484
1303.000000,1.654768,0.048986
1304.000000,1.043573,0.148342
1305.000000,1.186878,0.117638
1306.000000,1.261696,0.103529
1307.000000,1.511750,0.065299
1308.000000,1.528294,0.063220
1309.000000,1.705334,0.044066
1310.000000,1.711955,0.043452
1311.000000,1.732001,0.041637
1312.000000,1.477596,0.069758
1313.000000,1.737118,0.041183
1314.000000,1.791132,0.036636
1315.000000,1.743236,0.040646
1316.000000,1.647631,0.049714
1317.000000,1.504151,0.066271
1318.000000,1.332642,0.091325
1319.000000,1.418796,0.077979
1320.000000,1.483340,0.068992
1321.000000,1.321303,0.093200
1322.000000,1.379301,0.083901
1323.000000,0.708277,0.239387
1324.000000,1.027422,0.152111
1325.000000,1.441616,0.074705
1326.000000,1.560779,0.059288
1327.000000,1.732875,0.041559
1328.000000,1.751686,0.039914
1329.000000,1.777893,0.037711
1330.000000,1.805695,0.035483
1331.000000,1.592544,0.055631
1332.000000,1.593867,0.055483
1333.000000,1.418801,0.077978
1334.000000,1.679922,0.046486
1335.000000,1.731555,0.041676
1336.000000,1.801723,0.035794
1337.000000,1.800399,0.035899
1338.000000,1.784512,0.037170
1339.000000,1.671631,0.047299
1340.000000,1.779217,0.037602
1341.000000,1.771767,0.038217
1342.000000,1.742477,0.040713
1343.000000,1.648442,0.049631
1344.000000,1.688964,0.045613
1345.000000,1.499881,0.066823
1346.000000,1.052942,0.146184
1347.000000,1.246779,0.106239
1348.000000,0.982655,0.162889
1349.000000,1.374709,0.084611
1350.000000,1.424416,0.077163
1351.000000,1.791132,0.036636
1352.000000,1.576732,0.057429
1353.000000,1.746119,0.040395
1354.000000,1.551711,0.060366
1355.000000,1.558066,0.059609
1356.000000,1.764653,0.038811
1357.000000,1.804371,0.035587
1358.000000,1.792740,0.036507
1359.000000,1.792740,0.036507
1360.000000,1.784512,0.037170
1361.000000,1.748779,0.040165
1362.000000,1.777893,0.037711
1363.000000,1.780683,0.037482
1364.000000,1.786118,0.037040
1365.000000,1.768625,0.038478
1366.000000,1.456765,0.072591
1367.000000,1.327101,0.092238
1368.000000,1.237156,0.108015
1369.000000,1.076909,0.140761
1370.000000,0.913252,0.180555
1371.000000,1.426255,0.076897
1372.000000,1.634909,0.051034
1373.000000,1.804371,0.035587
1374.000000,1.801723,0.035794
1375.000000,1.797752,0.036108
1376.000000,1.770083,0.038357
1377.000000,1.706021,0.044002
1378.000000,1.609309,0.053774
1379.000000,1.773092,0.038107
1380.000000,1.466797,0.071216
1381.000000,1.470038,0.070776
1382.000000,0.803857,0.210740
1383.000000,1.051002,0.146629
1384.000000,1.647771,0.049700
1385.000000,1.271695,0.101741
1386.000000,1.625866,0.051989
1387.000000,1.264214,0.103077
1388.000000,1.439131,0.075057
1389.000000,1.264214,0.103077
